fetched_at,commence_time,home_team,away_team,bookmaker,market,team,price,point
20260312,2026-03-13T00:30:00Z,North Carolina Central Eagles,Maryland-Eastern Shore Hawks,draftkings,totals,Under,-110,132.5
20260312,2026-03-13T00:30:00Z,North Carolina Central Eagles,Maryland-Eastern Shore Hawks,fanduel,h2h,Maryland-Eastern Shore Hawks,102,
20260312,2026-03-13T00:30:00Z,North Carolina Central Eagles,Maryland-Eastern Shore Hawks,fanduel,h2h,North Carolina Central Eagles,-122,
20260312,2026-03-13T00:30:00Z,North Carolina Central Eagles,Maryland-Eastern Shore Hawks,fanduel,spreads,Maryland-Eastern Shore Hawks,-115,1.5
20260312,2026-03-13T00:30:00Z,North Carolina Central Eagles,Maryland-Eastern Shore Hawks,fanduel,spreads,North Carolina Central Eagles,-105,-1.5
20260312,2026-03-13T00:30:00Z,North Carolina Central Eagles,Maryland-Eastern Shore Hawks,fanduel,totals,Over,-115,132.5
20260312,2026-03-13T00:30:00Z,North Carolina Central Eagles,Maryland-Eastern Shore Hawks,fanduel,totals,Under,-105,132.5
20260312,2026-03-13T00:30:00Z,North Carolina Central Eagles,Maryland-Eastern Shore Hawks,betmgm,h2h,Maryland-Eastern Shore Hawks,105,
20260312,2026-03-13T00:30:00Z,North Carolina Central Eagles,Maryland-Eastern Shore Hawks,betmgm,h2h,North Carolina Central Eagles,-130,
20260312,2026-03-13T00:30:00Z,North Carolina Central Eagles,Maryland-Eastern Shore Hawks,betmgm,spreads,Maryland-Eastern Shore Hawks,-105,1.5
20260312,2026-03-13T00:30:00Z,North Carolina Central Eagles,Maryland-Eastern Shore Hawks,betmgm,spreads,North Carolina Central Eagles,-115,-1.5
20260312,2026-03-13T00:30:00Z,North Carolina Central Eagles,Maryland-Eastern Shore Hawks,betmgm,totals,Over,-110,132.5
20260312,2026-03-13T00:30:00Z,North Carolina Central Eagles,Maryland-Eastern Shore Hawks,betmgm,totals,Under,-110,132.5
20260312,2026-03-13T00:30:00Z,North Carolina Central Eagles,Maryland-Eastern Shore Hawks,pinnacle,h2h,Maryland-Eastern Shore Hawks,111,
20260312,2026-03-13T00:30:00Z,North Carolina Central Eagles,Maryland-Eastern Shore Hawks,pinnacle,h2h,North Carolina Central Eagles,-130,
20260312,2026-03-13T00:30:00Z,North Carolina Central Eagles,Maryland-Eastern Shore Hawks,pinnacle,spreads,Maryland-Eastern Shore Hawks,101,1.5
20260312,2026-03-13T00:30:00Z,North Carolina Central Eagles,Maryland-Eastern Shore Hawks,pinnacle,spreads,North Carolina Central Eagles,-118,-1.5
20260312,2026-03-13T00:30:00Z,North Carolina Central Eagles,Maryland-Eastern Shore Hawks,pinnacle,totals,Over,-109,132.0
20260312,2026-03-13T00:30:00Z,North Carolina Central Eagles,Maryland-Eastern Shore Hawks,pinnacle,totals,Under,-111,132.0
20260312,2026-03-13T01:00:00Z,Western Kentucky Hilltoppers,Kennesaw St Owls,draftkings,h2h,Kennesaw St Owls,102,
20260312,2026-03-13T01:00:00Z,Western Kentucky Hilltoppers,Kennesaw St Owls,draftkings,h2h,Western Kentucky Hilltoppers,-122,
20260312,2026-03-13T01:00:00Z,Western Kentucky Hilltoppers,Kennesaw St Owls,draftkings,spreads,Kennesaw St Owls,-115,1.5
20260312,2026-03-13T01:00:00Z,Western Kentucky Hilltoppers,Kennesaw St Owls,draftkings,spreads,Western Kentucky Hilltoppers,-105,-1.5
20260312,2026-03-13T01:00:00Z,Western Kentucky Hilltoppers,Kennesaw St Owls,draftkings,totals,Over,-108,159.5
20260312,2026-03-13T01:00:00Z,Western Kentucky Hilltoppers,Kennesaw St Owls,draftkings,totals,Under,-112,159.5
20260312,2026-03-13T01:00:00Z,Western Kentucky Hilltoppers,Kennesaw St Owls,fanduel,h2h,Kennesaw St Owls,102,
20260312,2026-03-13T01:00:00Z,Western Kentucky Hilltoppers,Kennesaw St Owls,fanduel,h2h,Western Kentucky Hilltoppers,-122,
20260312,2026-03-13T01:00:00Z,Western Kentucky Hilltoppers,Kennesaw St Owls,fanduel,spreads,Kennesaw St Owls,-115,1.5
20260312,2026-03-13T01:00:00Z,Western Kentucky Hilltoppers,Kennesaw St Owls,fanduel,spreads,Western Kentucky Hilltoppers,-105,-1.5
20260312,2026-03-13T01:00:00Z,Western Kentucky Hilltoppers,Kennesaw St Owls,fanduel,totals,Over,-110,158.5
20260312,2026-03-13T01:00:00Z,Western Kentucky Hilltoppers,Kennesaw St Owls,fanduel,totals,Under,-110,158.5
20260312,2026-03-13T01:00:00Z,Western Kentucky Hilltoppers,Kennesaw St Owls,betmgm,h2h,Kennesaw St Owls,100,
20260312,2026-03-13T01:00:00Z,Western Kentucky Hilltoppers,Kennesaw St Owls,betmgm,h2h,Western Kentucky Hilltoppers,-120,
20260312,2026-03-13T01:00:00Z,Western Kentucky Hilltoppers,Kennesaw St Owls,betmgm,spreads,Kennesaw St Owls,-110,1.5
20260312,2026-03-13T01:00:00Z,Western Kentucky Hilltoppers,Kennesaw St Owls,betmgm,spreads,Western Kentucky Hilltoppers,-110,-1.5
20260312,2026-03-13T01:00:00Z,Western Kentucky Hilltoppers,Kennesaw St Owls,betmgm,totals,Over,-110,159.5
20260312,2026-03-13T01:00:00Z,Western Kentucky Hilltoppers,Kennesaw St Owls,betmgm,totals,Under,-110,159.5
20260312,2026-03-13T01:00:00Z,Western Kentucky Hilltoppers,Kennesaw St Owls,pinnacle,h2h,Kennesaw St Owls,104,
20260312,2026-03-13T01:00:00Z,Western Kentucky Hilltoppers,Kennesaw St Owls,pinnacle,h2h,Western Kentucky Hilltoppers,-121,
20260312,2026-03-13T01:00:00Z,Western Kentucky Hilltoppers,Kennesaw St Owls,pinnacle,spreads,Kennesaw St Owls,-102,1.0
20260312,2026-03-13T01:00:00Z,Western Kentucky Hilltoppers,Kennesaw St Owls,pinnacle,spreads,Western Kentucky Hilltoppers,-115,-1.0
20260312,2026-03-13T01:00:00Z,Western Kentucky Hilltoppers,Kennesaw St Owls,pinnacle,totals,Over,-120,158.5
20260312,2026-03-13T01:00:00Z,Western Kentucky Hilltoppers,Kennesaw St Owls,pinnacle,totals,Under,-101,158.5
20260312,2026-03-13T01:00:00Z,UT-Arlington Mavericks,Southern Utah Thunderbirds,draftkings,h2h,Southern Utah Thunderbirds,185,
20260312,2026-03-13T01:00:00Z,UT-Arlington Mavericks,Southern Utah Thunderbirds,draftkings,h2h,UT-Arlington Mavericks,-225,
20260312,2026-03-13T01:00:00Z,UT-Arlington Mavericks,Southern Utah Thunderbirds,draftkings,spreads,Southern Utah Thunderbirds,-115,5.5
20260312,2026-03-13T01:00:00Z,UT-Arlington Mavericks,Southern Utah Thunderbirds,draftkings,spreads,UT-Arlington Mavericks,-105,-5.5
20260312,2026-03-13T01:00:00Z,UT-Arlington Mavericks,Southern Utah Thunderbirds,draftkings,totals,Over,-108,141.5
20260312,2026-03-13T01:00:00Z,UT-Arlington Mavericks,Southern Utah Thunderbirds,draftkings,totals,Under,-112,141.5
20260312,2026-03-13T01:00:00Z,UT-Arlington Mavericks,Southern Utah Thunderbirds,fanduel,h2h,Southern Utah Thunderbirds,184,
20260312,2026-03-13T01:00:00Z,UT-Arlington Mavericks,Southern Utah Thunderbirds,fanduel,h2h,UT-Arlington Mavericks,-225,
20260312,2026-03-13T01:00:00Z,UT-Arlington Mavericks,Southern Utah Thunderbirds,fanduel,spreads,Southern Utah Thunderbirds,-115,5.5
20260312,2026-03-13T01:00:00Z,UT-Arlington Mavericks,Southern Utah Thunderbirds,fanduel,spreads,UT-Arlington Mavericks,-105,-5.5
20260312,2026-03-13T01:00:00Z,UT-Arlington Mavericks,Southern Utah Thunderbirds,fanduel,totals,Over,-115,141.5
20260312,2026-03-13T01:00:00Z,UT-Arlington Mavericks,Southern Utah Thunderbirds,fanduel,totals,Under,-105,141.5
20260312,2026-03-13T01:00:00Z,UT-Arlington Mavericks,Southern Utah Thunderbirds,betmgm,h2h,Southern Utah Thunderbirds,190,
20260312,2026-03-13T01:00:00Z,UT-Arlington Mavericks,Southern Utah Thunderbirds,betmgm,h2h,UT-Arlington Mavericks,-235,
20260312,2026-03-13T01:00:00Z,UT-Arlington Mavericks,Southern Utah Thunderbirds,betmgm,spreads,Southern Utah Thunderbirds,-110,5.5
20260312,2026-03-13T01:00:00Z,UT-Arlington Mavericks,Southern Utah Thunderbirds,betmgm,spreads,UT-Arlington Mavericks,-110,-5.5
20260312,2026-03-13T01:00:00Z,UT-Arlington Mavericks,Southern Utah Thunderbirds,betmgm,totals,Over,-110,141.5
20260312,2026-03-13T01:00:00Z,UT-Arlington Mavericks,Southern Utah Thunderbirds,betmgm,totals,Under,-110,141.5
20260312,2026-03-13T01:00:00Z,UT-Arlington Mavericks,Southern Utah Thunderbirds,pinnacle,h2h,Southern Utah Thunderbirds,197,
20260312,2026-03-13T01:00:00Z,UT-Arlington Mavericks,Southern Utah Thunderbirds,pinnacle,h2h,UT-Arlington Mavericks,-235,
20260312,2026-03-13T01:00:00Z,UT-Arlington Mavericks,Southern Utah Thunderbirds,pinnacle,spreads,Southern Utah Thunderbirds,-109,5.5
20260312,2026-03-13T01:00:00Z,UT-Arlington Mavericks,Southern Utah Thunderbirds,pinnacle,spreads,UT-Arlington Mavericks,-107,-5.5
20260312,2026-03-13T01:00:00Z,UT-Arlington Mavericks,Southern Utah Thunderbirds,pinnacle,totals,Over,-109,142.5
20260312,2026-03-13T01:00:00Z,UT-Arlington Mavericks,Southern Utah Thunderbirds,pinnacle,totals,Under,-111,142.5
20260312,2026-03-13T01:00:06Z,UCLA Bruins,Rutgers Scarlet Knights,fanduel,h2h,Rutgers Scarlet Knights,550,
20260312,2026-03-13T01:00:06Z,UCLA Bruins,Rutgers Scarlet Knights,fanduel,h2h,UCLA Bruins,-820,
20260312,2026-03-13T01:00:06Z,UCLA Bruins,Rutgers Scarlet Knights,fanduel,spreads,Rutgers Scarlet Knights,-110,11.5
20260312,2026-03-13T01:00:06Z,UCLA Bruins,Rutgers Scarlet Knights,fanduel,spreads,UCLA Bruins,-110,-11.5
20260312,2026-03-13T01:00:06Z,UCLA Bruins,Rutgers Scarlet Knights,fanduel,totals,Over,-110,141.5
20260312,2026-03-13T01:00:06Z,UCLA Bruins,Rutgers Scarlet Knights,fanduel,totals,Under,-110,141.5
20260312,2026-03-13T01:00:06Z,UCLA Bruins,Rutgers Scarlet Knights,draftkings,h2h,Rutgers Scarlet Knights,550,
20260312,2026-03-13T01:00:06Z,UCLA Bruins,Rutgers Scarlet Knights,draftkings,h2h,UCLA Bruins,-800,
20260312,2026-03-13T01:00:06Z,UCLA Bruins,Rutgers Scarlet Knights,draftkings,spreads,Rutgers Scarlet Knights,-110,11.5
20260312,2026-03-13T01:00:06Z,UCLA Bruins,Rutgers Scarlet Knights,draftkings,spreads,UCLA Bruins,-110,-11.5
20260312,2026-03-13T01:00:06Z,UCLA Bruins,Rutgers Scarlet Knights,draftkings,totals,Over,-110,141.5
20260312,2026-03-13T01:00:06Z,UCLA Bruins,Rutgers Scarlet Knights,draftkings,totals,Under,-110,141.5
20260312,2026-03-13T01:00:06Z,UCLA Bruins,Rutgers Scarlet Knights,betmgm,h2h,Rutgers Scarlet Knights,550,
20260312,2026-03-13T01:00:06Z,UCLA Bruins,Rutgers Scarlet Knights,betmgm,h2h,UCLA Bruins,-800,
20260312,2026-03-13T01:00:06Z,UCLA Bruins,Rutgers Scarlet Knights,betmgm,spreads,Rutgers Scarlet Knights,-110,11.5
20260312,2026-03-13T01:00:06Z,UCLA Bruins,Rutgers Scarlet Knights,betmgm,spreads,UCLA Bruins,-110,-11.5
20260312,2026-03-13T01:00:06Z,UCLA Bruins,Rutgers Scarlet Knights,betmgm,totals,Over,-110,141.5
20260312,2026-03-13T01:00:06Z,UCLA Bruins,Rutgers Scarlet Knights,betmgm,totals,Under,-110,141.5
20260312,2026-03-13T01:00:06Z,UCLA Bruins,Rutgers Scarlet Knights,pinnacle,h2h,Rutgers Scarlet Knights,533,
20260312,2026-03-13T01:00:06Z,UCLA Bruins,Rutgers Scarlet Knights,pinnacle,h2h,UCLA Bruins,-737,
20260312,2026-03-13T01:00:06Z,UCLA Bruins,Rutgers Scarlet Knights,pinnacle,spreads,Rutgers Scarlet Knights,-107,11.5
20260312,2026-03-13T01:00:06Z,UCLA Bruins,Rutgers Scarlet Knights,pinnacle,spreads,UCLA Bruins,-109,-11.5
20260312,2026-03-13T01:00:06Z,UCLA Bruins,Rutgers Scarlet Knights,pinnacle,totals,Over,-112,142.5
20260312,2026-03-13T01:00:06Z,UCLA Bruins,Rutgers Scarlet Knights,pinnacle,totals,Under,-108,142.5
20260312,2026-03-13T01:00:08Z,CSU Northridge Matadors,UC San Diego Tritons,fanduel,h2h,CSU Northridge Matadors,114,
20260312,2026-03-13T01:00:08Z,CSU Northridge Matadors,UC San Diego Tritons,fanduel,h2h,UC San Diego Tritons,-137,
20260312,2026-03-13T01:00:08Z,CSU Northridge Matadors,UC San Diego Tritons,fanduel,spreads,CSU Northridge Matadors,-120,2.5
20260312,2026-03-13T01:00:08Z,CSU Northridge Matadors,UC San Diego Tritons,fanduel,spreads,UC San Diego Tritons,-102,-2.5
20260312,2026-03-13T01:00:08Z,CSU Northridge Matadors,UC San Diego Tritons,fanduel,totals,Over,-110,150.5
20260312,2026-03-13T01:00:08Z,CSU Northridge Matadors,UC San Diego Tritons,fanduel,totals,Under,-110,150.5
20260312,2026-03-13T01:00:08Z,CSU Northridge Matadors,UC San Diego Tritons,draftkings,h2h,CSU Northridge Matadors,124,
20260312,2026-03-13T01:00:08Z,CSU Northridge Matadors,UC San Diego Tritons,draftkings,h2h,UC San Diego Tritons,-148,
20260312,2026-03-13T01:00:08Z,CSU Northridge Matadors,UC San Diego Tritons,draftkings,spreads,CSU Northridge Matadors,-108,2.5
20260312,2026-03-13T01:00:08Z,CSU Northridge Matadors,UC San Diego Tritons,draftkings,spreads,UC San Diego Tritons,-112,-2.5
20260312,2026-03-13T01:00:08Z,CSU Northridge Matadors,UC San Diego Tritons,draftkings,totals,Over,-110,150.5
20260312,2026-03-13T01:00:08Z,CSU Northridge Matadors,UC San Diego Tritons,draftkings,totals,Under,-110,150.5
20260312,2026-03-13T01:00:08Z,CSU Northridge Matadors,UC San Diego Tritons,betmgm,h2h,CSU Northridge Matadors,120,
20260312,2026-03-13T01:00:08Z,CSU Northridge Matadors,UC San Diego Tritons,betmgm,h2h,UC San Diego Tritons,-145,
20260312,2026-03-13T01:00:08Z,CSU Northridge Matadors,UC San Diego Tritons,betmgm,spreads,CSU Northridge Matadors,-110,2.5
20260312,2026-03-13T01:00:08Z,CSU Northridge Matadors,UC San Diego Tritons,betmgm,spreads,UC San Diego Tritons,-110,-2.5
20260312,2026-03-13T01:00:08Z,CSU Northridge Matadors,UC San Diego Tritons,betmgm,totals,Over,-110,150.5
20260312,2026-03-13T01:00:08Z,CSU Northridge Matadors,UC San Diego Tritons,betmgm,totals,Under,-110,150.5
20260312,2026-03-13T01:00:08Z,CSU Northridge Matadors,UC San Diego Tritons,pinnacle,h2h,CSU Northridge Matadors,110,
20260312,2026-03-13T01:00:08Z,CSU Northridge Matadors,UC San Diego Tritons,pinnacle,h2h,UC San Diego Tritons,-128,
20260312,2026-03-13T01:00:08Z,CSU Northridge Matadors,UC San Diego Tritons,pinnacle,spreads,CSU Northridge Matadors,-109,2.0
20260312,2026-03-13T01:00:08Z,CSU Northridge Matadors,UC San Diego Tritons,pinnacle,spreads,UC San Diego Tritons,-107,-2.0
20260312,2026-03-13T01:00:08Z,CSU Northridge Matadors,UC San Diego Tritons,pinnacle,totals,Over,-112,151.0
20260312,2026-03-13T01:00:08Z,CSU Northridge Matadors,UC San Diego Tritons,pinnacle,totals,Under,-108,151.0
20260312,2026-03-13T01:00:50Z,San Diego St Aztecs,Colorado St Rams,fanduel,h2h,Colorado St Rams,188,
20260312,2026-03-13T01:00:50Z,San Diego St Aztecs,Colorado St Rams,fanduel,h2h,San Diego St Aztecs,-230,
20260312,2026-03-13T01:00:50Z,San Diego St Aztecs,Colorado St Rams,fanduel,spreads,Colorado St Rams,-110,5.5
20260312,2026-03-13T01:00:50Z,San Diego St Aztecs,Colorado St Rams,fanduel,spreads,San Diego St Aztecs,-110,-5.5
20260312,2026-03-13T01:00:50Z,San Diego St Aztecs,Colorado St Rams,fanduel,totals,Over,-110,140.5
20260312,2026-03-13T01:00:50Z,San Diego St Aztecs,Colorado St Rams,fanduel,totals,Under,-110,140.5
20260312,2026-03-13T01:00:50Z,San Diego St Aztecs,Colorado St Rams,draftkings,h2h,Colorado St Rams,210,
20260312,2026-03-13T01:00:50Z,San Diego St Aztecs,Colorado St Rams,draftkings,h2h,San Diego St Aztecs,-258,
20260312,2026-03-13T01:00:50Z,San Diego St Aztecs,Colorado St Rams,draftkings,spreads,Colorado St Rams,-108,5.5
20260312,2026-03-13T01:00:50Z,San Diego St Aztecs,Colorado St Rams,draftkings,spreads,San Diego St Aztecs,-112,-5.5
20260312,2026-03-13T01:00:50Z,San Diego St Aztecs,Colorado St Rams,draftkings,totals,Over,-110,140.5
20260312,2026-03-13T01:00:50Z,San Diego St Aztecs,Colorado St Rams,draftkings,totals,Under,-110,140.5
20260312,2026-03-13T01:00:50Z,San Diego St Aztecs,Colorado St Rams,betmgm,h2h,Colorado St Rams,195,
20260312,2026-03-13T01:00:50Z,San Diego St Aztecs,Colorado St Rams,betmgm,h2h,San Diego St Aztecs,-235,
20260312,2026-03-13T01:00:50Z,San Diego St Aztecs,Colorado St Rams,betmgm,spreads,Colorado St Rams,-110,5.5
20260312,2026-03-13T01:00:50Z,San Diego St Aztecs,Colorado St Rams,betmgm,spreads,San Diego St Aztecs,-110,-5.5
20260312,2026-03-13T01:00:50Z,San Diego St Aztecs,Colorado St Rams,betmgm,totals,Over,-110,140.5
20260312,2026-03-13T01:00:50Z,San Diego St Aztecs,Colorado St Rams,betmgm,totals,Under,-110,140.5
20260312,2026-03-13T01:00:50Z,San Diego St Aztecs,Colorado St Rams,pinnacle,h2h,Colorado St Rams,200,
20260312,2026-03-13T01:00:50Z,San Diego St Aztecs,Colorado St Rams,pinnacle,h2h,San Diego St Aztecs,-239,
20260312,2026-03-13T01:00:50Z,San Diego St Aztecs,Colorado St Rams,pinnacle,spreads,Colorado St Rams,-107,5.5
20260312,2026-03-13T01:00:50Z,San Diego St Aztecs,Colorado St Rams,pinnacle,spreads,San Diego St Aztecs,-109,-5.5
20260312,2026-03-13T01:00:50Z,San Diego St Aztecs,Colorado St Rams,pinnacle,totals,Over,-109,140.0
20260312,2026-03-13T01:00:50Z,San Diego St Aztecs,Colorado St Rams,pinnacle,totals,Under,-111,140.0
20260312,2026-03-13T01:30:00Z,North Texas Mean Green,Florida Atlantic Owls,draftkings,h2h,Florida Atlantic Owls,-115,
20260312,2026-03-13T01:30:00Z,North Texas Mean Green,Florida Atlantic Owls,draftkings,h2h,North Texas Mean Green,-105,
20260312,2026-03-13T01:30:00Z,North Texas Mean Green,Florida Atlantic Owls,draftkings,spreads,Florida Atlantic Owls,105,-1.5
20260312,2026-03-13T01:30:00Z,North Texas Mean Green,Florida Atlantic Owls,draftkings,spreads,North Texas Mean Green,-125,1.5
20260312,2026-03-13T01:30:00Z,North Texas Mean Green,Florida Atlantic Owls,draftkings,totals,Over,-112,135.5
20260312,2026-03-13T01:30:00Z,North Texas Mean Green,Florida Atlantic Owls,draftkings,totals,Under,-108,135.5
20260312,2026-03-13T01:30:00Z,North Texas Mean Green,Florida Atlantic Owls,betmgm,h2h,Florida Atlantic Owls,-110,
20260312,2026-03-13T01:30:00Z,North Texas Mean Green,Florida Atlantic Owls,betmgm,h2h,North Texas Mean Green,-110,
20260312,2026-03-13T01:30:00Z,North Texas Mean Green,Florida Atlantic Owls,betmgm,spreads,Florida Atlantic Owls,-118,1.5
20260312,2026-03-13T01:30:00Z,North Texas Mean Green,Florida Atlantic Owls,betmgm,spreads,North Texas Mean Green,-102,-1.5
20260312,2026-03-13T01:30:00Z,North Texas Mean Green,Florida Atlantic Owls,betmgm,totals,Over,-110,136.5
20260312,2026-03-13T01:30:00Z,North Texas Mean Green,Florida Atlantic Owls,betmgm,totals,Under,-110,136.5
20260312,2026-03-13T01:30:00Z,North Texas Mean Green,Florida Atlantic Owls,fanduel,h2h,Florida Atlantic Owls,-104,
20260312,2026-03-13T01:30:00Z,North Texas Mean Green,Florida Atlantic Owls,fanduel,h2h,North Texas Mean Green,-115,
20260312,2026-03-13T01:30:00Z,North Texas Mean Green,Florida Atlantic Owls,fanduel,spreads,Florida Atlantic Owls,-120,1.5
20260312,2026-03-13T01:30:00Z,North Texas Mean Green,Florida Atlantic Owls,fanduel,spreads,North Texas Mean Green,-102,-1.5
20260312,2026-03-13T01:30:00Z,North Texas Mean Green,Florida Atlantic Owls,fanduel,totals,Over,-115,135.5
20260312,2026-03-13T01:30:00Z,North Texas Mean Green,Florida Atlantic Owls,fanduel,totals,Under,-105,135.5
20260312,2026-03-13T01:30:00Z,North Texas Mean Green,Florida Atlantic Owls,pinnacle,h2h,Florida Atlantic Owls,-104,
20260312,2026-03-13T01:30:00Z,North Texas Mean Green,Florida Atlantic Owls,pinnacle,h2h,North Texas Mean Green,-112,
20260312,2026-03-13T01:30:00Z,North Texas Mean Green,Florida Atlantic Owls,pinnacle,spreads,Florida Atlantic Owls,-109,1.0
20260312,2026-03-13T01:30:00Z,North Texas Mean Green,Florida Atlantic Owls,pinnacle,spreads,North Texas Mean Green,-107,-1.0
20260312,2026-03-13T01:30:00Z,North Texas Mean Green,Florida Atlantic Owls,pinnacle,totals,Over,-112,135.5
20260312,2026-03-13T01:30:00Z,North Texas Mean Green,Florida Atlantic Owls,pinnacle,totals,Under,-108,135.5
20260312,2026-03-13T01:30:20Z,Kansas Jayhawks,TCU Horned Frogs,fanduel,h2h,Kansas Jayhawks,-265,
20260312,2026-03-13T01:30:20Z,Kansas Jayhawks,TCU Horned Frogs,fanduel,h2h,TCU Horned Frogs,215,
20260312,2026-03-13T01:30:20Z,Kansas Jayhawks,TCU Horned Frogs,fanduel,spreads,Kansas Jayhawks,-120,-5.5
20260312,2026-03-13T01:30:20Z,Kansas Jayhawks,TCU Horned Frogs,fanduel,spreads,TCU Horned Frogs,-102,5.5
20260312,2026-03-13T01:30:20Z,Kansas Jayhawks,TCU Horned Frogs,fanduel,totals,Over,-110,143.5
20260312,2026-03-13T01:30:20Z,Kansas Jayhawks,TCU Horned Frogs,fanduel,totals,Under,-110,143.5
20260312,2026-03-13T01:30:20Z,Kansas Jayhawks,TCU Horned Frogs,draftkings,h2h,Kansas Jayhawks,-258,
20260312,2026-03-13T01:30:20Z,Kansas Jayhawks,TCU Horned Frogs,draftkings,h2h,TCU Horned Frogs,210,
20260312,2026-03-13T01:30:20Z,Kansas Jayhawks,TCU Horned Frogs,draftkings,spreads,Kansas Jayhawks,-115,-5.5
20260312,2026-03-13T01:30:20Z,Kansas Jayhawks,TCU Horned Frogs,draftkings,spreads,TCU Horned Frogs,-105,5.5
20260312,2026-03-13T01:30:20Z,Kansas Jayhawks,TCU Horned Frogs,draftkings,totals,Over,-115,142.5
20260312,2026-03-13T01:30:20Z,Kansas Jayhawks,TCU Horned Frogs,draftkings,totals,Under,-105,142.5
20260312,2026-03-13T01:30:20Z,Kansas Jayhawks,TCU Horned Frogs,betmgm,h2h,Kansas Jayhawks,-250,
20260312,2026-03-13T01:30:20Z,Kansas Jayhawks,TCU Horned Frogs,betmgm,h2h,TCU Horned Frogs,200,
20260312,2026-03-13T01:30:20Z,Kansas Jayhawks,TCU Horned Frogs,betmgm,spreads,Kansas Jayhawks,-115,-5.5
20260312,2026-03-13T01:30:20Z,Kansas Jayhawks,TCU Horned Frogs,betmgm,spreads,TCU Horned Frogs,-105,5.5
20260312,2026-03-13T01:30:20Z,Kansas Jayhawks,TCU Horned Frogs,betmgm,totals,Over,-115,142.5
20260312,2026-03-13T01:30:20Z,Kansas Jayhawks,TCU Horned Frogs,betmgm,totals,Under,-105,142.5
20260312,2026-03-13T01:30:20Z,Kansas Jayhawks,TCU Horned Frogs,pinnacle,h2h,Kansas Jayhawks,-272,
20260312,2026-03-13T01:30:20Z,Kansas Jayhawks,TCU Horned Frogs,pinnacle,h2h,TCU Horned Frogs,225,
20260312,2026-03-13T01:30:20Z,Kansas Jayhawks,TCU Horned Frogs,pinnacle,spreads,Kansas Jayhawks,-116,-6.0
20260312,2026-03-13T01:30:20Z,Kansas Jayhawks,TCU Horned Frogs,pinnacle,spreads,TCU Horned Frogs,-101,6.0
20260312,2026-03-13T01:30:20Z,Kansas Jayhawks,TCU Horned Frogs,pinnacle,totals,Over,-116,142.5
20260312,2026-03-13T01:30:20Z,Kansas Jayhawks,TCU Horned Frogs,pinnacle,totals,Under,-104,142.5
20260312,2026-03-13T01:30:27Z,Villanova Wildcats,Georgetown Hoyas,fanduel,h2h,Georgetown Hoyas,250,
20260312,2026-03-13T01:30:27Z,Villanova Wildcats,Georgetown Hoyas,fanduel,h2h,Villanova Wildcats,-315,
20260312,2026-03-13T01:30:27Z,Villanova Wildcats,Georgetown Hoyas,fanduel,spreads,Georgetown Hoyas,-114,7.5
20260312,2026-03-13T01:30:27Z,Villanova Wildcats,Georgetown Hoyas,fanduel,spreads,Villanova Wildcats,-106,-7.5
20260312,2026-03-13T01:30:27Z,Villanova Wildcats,Georgetown Hoyas,fanduel,totals,Over,-115,140.5
20260312,2026-03-13T01:30:27Z,Villanova Wildcats,Georgetown Hoyas,fanduel,totals,Under,-105,140.5
